s,I
0.03758758758758759,0.00010451764373718952
0.03763763763763764,0.00010337182199550782
0.03768768768768769,0.00010223833549473806
0.03773773773773774,0.00010111705463327038
0.03778778778778779,0.00010000785112531861
0.03783783783783784,9.891059798823711e-5
0.03788788788788789,9.782516952994666e-5
0.03793793793793794,9.675144133647452e-5
0.03798798798798799,9.568929025960185e-5
0.03803803803803804,9.463859440462368e-5
0.03808808808808809,9.359923311821467e-5
0.038138138138138135,9.257108697640558e-5
0.038188188188188185,9.155403777266419e-5
0.038238238238238235,9.054796850608505e-5
0.038288288288288286,8.955276336968235e-5
0.038338338338338336,8.856830773878982e-5
0.038388388388388386,8.759448815956216e-5
0.03843843843843844,8.663119233758198e-5
0.03848848848848849,8.567830912656683e-5
0.03853853853853854,8.473572851717987e-5
0.03858858858858859,8.380334162593922e-5
0.03863863863863864,8.288104068422953e-5
0.03868868868868869,8.19687190274104e-5
0.03873873873873874,8.106627108402576e-5
0.03878878878878879,8.017359236510836e-5
0.03883883883883884,7.929057945358372e-5
0.03888888888888889,7.841712999376783e-5
0.03893893893893894,7.755314268096263e-5
0.03898898898898899,7.669851725114387e-5
0.03903903903903904,7.585315447074504e-5
0.03908908908908909,7.501695612653248e-5
0.03913913913913914,7.418982501557488e-5
0.03918918918918919,7.337166493530254e-5
0.03923923923923924,7.256238067365959e-5
0.03928928928928929,7.176187799934446e-5
0.03933933933933934,7.09700636521419e-5
0.03938938938938939,7.018684533334183e-5
0.039439439439439436,6.941213169624823e-5
0.039489489489489486,6.864583233677351e-5
0.03953953953953954,6.788785778412152e-5
0.03958958958958959,6.713811949155449e-5
0.03963963963963964,6.63965298272474e-5
0.03968968968968969,6.566300206522482e-5
0.03973973973973974,6.493745037638368e-5
0.03978978978978979,6.421978981959734e-5
0.03983983983983984,6.350993633290402e-5
0.03988988988988989,6.280780672477537e-5
0.03993993993993994,6.211331866546784e-5
0.03998998998998999,6.142639067845304e-5
0.04004004004004004,6.0746942131929496e-5
0.04009009009009009,6.0074893230411926e-5
0.04014014014014014,5.941016500640087e-5
0.04019019019019019,5.87526793121283e-5
0.04024024024024024,5.8102358811382394e-5
0.04029029029029029,5.745912697140699e-5
0.04034034034034034,5.68229080548788e-5
0.04039039039039039,5.619362711195827e-5
0.04044044044044044,5.5571209972416706e-5
0.04049049049049049,5.495558323783584e-5
0.04054054054054054,5.434667427388247e-5
0.04059059059059059,5.374441120265429e-5
0.04064064064064064,5.3148722895099473e-5
0.040690690690690694,5.255953896350631e-5
0.040740740740740744,5.197678975406533e-5
0.04079079079079079,5.140040633950026e-5
0.04084084084084084,5.0830320511770295e-5
0.04089089089089089,5.026646477484005e-5
0.04094094094094094,4.970877233751948e-5
0.04099099099099099,4.915717710637048e-5
0.04104104104104104,4.8611613678682163e-5
0.04109109109109109,4.807201733551174e-5
0.04114114114114114,4.7538324034792885e-5
0.04119119119119119,4.701047040450844e-5
0.04124124124124124,4.6488393735929724e-5
0.04129129129129129,4.597203197691885e-5
0.04134134134134134,4.546132372529649e-5
0.04139139139139139,4.4956208222271735e-5
0.04144144144144144,4.4456625345936115e-5
0.04149149149149149,4.396251560481869e-5
0.04154154154154154,4.3473820131504195e-5
0.04159159159159159,4.2990480676311166e-5
0.04164164164164164,4.251243960103202e-5
0.04169169169169169,4.203963987273214e-5
0.04174174174174174,4.157202505760974e-5
0.041791791791791794,4.110953931491375e-5
0.041841841841841844,4.0652127390921376e-5
0.041891891891891894,4.019973461297274e-5
0.041941941941941945,3.9752306883564074e-5
0.041991991991991995,3.9309790674496985e-5
0.042042042042042045,3.887213302108531e-5
0.042092092092092095,3.843928151641698e-5
0.04214214214214214,3.801118430567249e-5
0.04219219219219219,3.7587790080497395e-5
0.04224224224224224,3.716904807343045e-5
0.04229229229229229,3.675490805238472e-5
0.04234234234234234,3.6345320315183386e-5
0.04239239239239239,3.59402356841477e-5
0.04244244244244244,3.5539605500738456e-5
0.04249249249249249,3.51433816202488e-5
0.04254254254254254,3.47515164065496e-5
0.04259259259259259,3.436396272688515e-5
0.04264264264264264,3.3980673946720645e-5
0.04269269269269269,3.360160392463892e-5
0.04274274274274274,3.322670700728805e-5
0.04279279279279279,3.2855938024377726e-5
0.04284284284284284,3.2489252283724564e-5
0.042892892892892893,3.2126605566346644e-5
0.042942942942942944,3.176795412160508e-5
0.042992992992992994,3.1413254662394334e-5
0.043043043043043044,3.106246436037871e-5
0.043093093093093095,3.071554084127658e-5
0.043143143143143145,3.0372442180190073e-5
0.043193193193193195,3.0033126896981538e-5
0.043243243243243246,2.9697553951694727e-5
0.043293293293293296,2.936568274002183e-5
0.043343343343343346,2.9037473088814424e-5
0.0433933933933934,2.8712885251639485e-5
0.04344344344344345,2.839187990437844e-5
0.04349349349349349,2.8074418140870537e-5
0.04354354354354354,2.776046146859839e-5
0.04359359359359359,2.7449971804417043e-5
0.04364364364364364,2.7142911470324525e-5
0.04369369369369369,2.6839243189274987e-5
0.04374374374374374,2.653893008103264e-5
0.04379379379379379,2.6241935658067506e-5
0.04384384384384384,2.594822382149117e-5
0.04389389389389389,2.5657758857033596e-5
0.04394394394394394,2.537050543105921e-5
0.04399399399399399,2.5086428586623297e-5
0.044044044044044044,2.4805493739566854e-5
0.044094094094094094,2.4527666674651137e-5
0.044144144144144144,2.4252913541729894e-5
0.044194194194194195,2.398120085196048e-5
0.044244244244244245,2.3712495474052092e-5
0.044294294294294295,2.3446764630552063e-5
0.044344344344344346,2.318397589416861e-5
0.044394394394394396,2.292409718413095e-5
0.044444444444444446,2.2667096762585166e-5
0.044494494494494496,2.2412943231026737e-5
0.04454454454454455,2.2161605526768186e-5
0.0445945945945946,2.191305291944268e-5
0.04464464464464465,2.166725500754206e-5
0.0446946946946947,2.1424181714990203e-5
0.04474474474474475,2.1183803287750127e-5
0.04479479479479479,2.0946090290465787e-5
0.04484484484484484,2.0711013603136977e-5
0.04489489489489489,2.0478544417828235e-5
0.04494494494494494,2.024865423541028e-5
0.04499499499499499,2.002131486233477e-5
0.04504504504504504,1.9796498407441e-5
0.04509509509509509,1.9574177278795287e-5
0.045145145145145144,1.935432418056168e-5
0.045195195195195194,1.913691210990474e-5
0.045245245245245244,1.8921914353923058e-5
0.045295295295295294,1.870930448661424e-5
0.045345345345345345,1.8499056365870027e-5
0.045395395395395395,1.8291144130502284e-5
0.045445445445445445,1.8085542197298585e-5
0.045495495495495496,1.7882225258108037e-5
0.045545545545545546,1.7681168276956133e-5
0.045595595595595596,1.748234648718933e-5
0.04564564564564565,1.7285735388648022e-5
0.0456956956956957,1.709131074486871e-5
0.04574574574574575,1.6899048580314036e-5
0.0457957957957958,1.6708925177631422e-5
0.04584584584584585,1.652091707493905e-5
0.0458958958958959,1.633500106313992e-5
0.04594594594594595,1.615115418326269e-5
0.045995995995996,1.596935372383008e-5
0.04604604604604605,1.578957721825354e-5
0.0460960960960961,1.5611802442254927e-5
0.04614614614614614,1.5436007411313983e-5
0.04619619619619619,1.526217037814226e-5
0.04624624624624624,1.5090269830182364e-5
0.046296296296296294,1.4920284487133152e-5
0.046346346346346344,1.475219329849974e-5
0.046396396396396394,1.4585975441168958e-5
0.046446446446446445,1.4421610317009141e-5
0.046496496496496495,1.4259077550494896e-5
0.046546546546546545,1.409835698635571e-5
0.046596596596596596,1.3939428687249034e-5
0.046646646646646646,1.3782272931456786e-5
0.046696696696696696,1.362687021060583e-5
0.046746746746746747,1.3473201227411427e-5
0.0467967967967968,1.3321246893444184e-5
0.04684684684684685,1.3170988326919536e-5
0.0468968968968969,1.3022406850510272e-5
0.04694694694694695,1.2875483989181152e-5
0.046996996996997,1.2730201468046119e-5
0.04704704704704705,1.2586541210247162e-5
0.0470970970970971,1.2444485334855336e-5
0.04714714714714715,1.2304016154793033e-5
0.0471971971971972,1.2165116174777942e-5
0.04724724724724725,1.2027768089287855e-5
0.0472972972972973,1.1891954780546753e-5
0.04734734734734735,1.175765931653131e-5
0.0473973973973974,1.1624864948998278e-5
0.04744744744744745,1.1493555111531859e-5
0.047497497497497494,1.1363713417611582e-5
0.047547547547547545,1.123532365869976e-5
0.047597597597597595,1.1108369802349034e-5
0.047647647647647645,1.098283599032915e-5
0.047697697697697695,1.0858706536773376e-5
0.047747747747747746,1.0735965926343815e-5
0.047797797797797796,1.0614598812415957e-5
0.047847847847847846,1.0494590015281744e-5
0.0478978978978979,1.0375924520371514e-5
0.04794794794794795,1.0258587476494073e-5
0.047997997997998,1.0142564194095284e-5
0.04804804804804805,1.0027840143534416e-5
0.0480980980980981,9.91440095337866e-6
0.04814814814814815,9.80223240871504e-6
0.0481981981981982,9.691320449480132e-6
0.04824824824824825,9.581651168806834e-6
0.0482982982982983,9.47321081138859e-6
0.04834834834834835,9.365985771860336e-6
0.0483983983983984,9.259962593196533e-6
0.04844844844844845,9.155127965125614e-6
0.0484984984984985,9.051468722561161e-6
0.04854854854854855,8.948971844049173e-6
0.0485985985985986,8.847624450231726e-6
0.04864864864864865,8.747413802326419e-6
0.0486986986986987,8.648327300621878e-6
0.04874874874874875,8.550352482988716e-6
0.048798798798798795,8.453477023406248e-6
0.048848848848848846,8.35768873050435e-6
0.048898898898898896,8.262975546120756e-6
0.048948948948948946,8.169325543873198e-6
0.048998998998999,8.07672692774667e-6
0.04904904904904905,7.985168030695238e-6
0.0490990990990991,7.89463731325868e-6
0.04914914914914915,7.805123362193377e-6
0.0491991991991992,7.71661488911773e-6
0.04924924924924925,7.629100729171541e-6
0.0492992992992993,7.5425698396896466e-6
0.04934934934934935,7.457011298889214e-6
0.0493993993993994,7.3724143045710105e-6
0.04944944944944945,7.288768172834067e-6
0.0494994994994995,7.2060623368040216e-6
0.04954954954954955,7.124286345374599e-6
0.0495995995995996,7.043429861962498e-6
0.04964964964964965,6.9634826632751195e-6
0.0496996996996997,6.884434638091473e-6
0.04974974974974975,6.806275786055649e-6
0.0497997997997998,6.728996216483182e-6
0.04984984984984985,6.6525861471797636e-6
0.0498998998998999,6.577035903272558e-6
0.04994994994994995,6.502335916053627e-6
0.05,6.428476721835707e-6
